obligacion,valor pago,fecha,cod
1023461717,3122960,30/08/2020,recaudo
1023461718,3273607,29/08/2020,recaudo
1023461719,3702374,28/08/2020,recaudo
1023461720,3757559,27/08/2020,recaudo
1023461721,3348829,26/08/2020,recaudo
1023461722,1493188,25/08/2020,recaudo
1023461723,801849,24/08/2020,recaudo
1023461724,5879576,23/08/2020,recaudo
1023461725,8916751,22/08/2020,recaudo
1023461726,4381589,21/08/2020,recaudo
1023461727,3223450,20/08/2020,recaudo
1023461728,1414093,19/08/2020,recaudo
1023461729,2330446,18/08/2020,recaudo
1023461730,8227416,17/08/2020,recaudo
1023461731,6888208,16/08/2020,recaudo
1023461732,2143381,15/08/2020,recaudo
1023461733,5390183,27/09/2020,recaudo
1023461734,4218793,26/09/2020,recaudo
1023461735,5205553,25/09/2020,recaudo
1023461736,8115496,24/09/2020,recaudo
1023461737,5332136,23/09/2020,recaudo
1023461738,3966265,22/09/2020,recaudo
1023461739,1258336,21/09/2020,recaudo
1023461740,1157041,20/09/2020,recaudo
1023461741,5526293,19/09/2020,recaudo
1023461742,1012169,18/09/2020,recaudo
1023461743,296492,17/09/2020,recaudo
1023461744,9684694,16/09/2020,recaudo
1023461745,2630759,15/09/2020,recaudo
1023461746,9953097,14/09/2020,recaudo
1023461747,8092322,13/09/2020,recaudo
1023461748,7807650,12/09/2020,recaudo
1023461749,4724287,11/09/2020,recaudo
1023461750,8409209,10/09/2020,recaudo
1023461751,7178003,9/09/2020,recaudo
1023461752,1993677,8/09/2020,recaudo
1023461753,9968020,7/09/2020,recaudo
1023461754,8689899,6/09/2020,recaudo
1023461755,1372931,5/09/2020,recaudo
1023461756,8057502,4/09/2020,recaudo
1023461757,1591271,3/09/2020,recaudo
1023461758,8478422,2/09/2020,recaudo
1023461759,2628409,1/09/2020,recaudo
1023461760,2641547,31/08/2020,recaudo
1023461761,3900371,30/08/2020,recaudo
1023461762,9727977,29/08/2020,recaudo
1023461763,6997198,28/08/2020,recaudo
1023461764,9707706,27/08/2020,recaudo
1023461765,9378441,26/08/2020,recaudo
1023461766,4091020,25/08/2020,recaudo
1023461767,4709400,24/08/2020,recaudo
1023461768,2165904,23/08/2020,recaudo
1023461769,5889301,22/08/2020,recaudo
1023461770,342584,21/08/2020,recaudo
1023461771,3163026,20/08/2020,recaudo
1023461772,3991142,19/08/2020,recaudo
1023461773,9697530,18/08/2020,recaudo
1023461774,7605035,17/08/2020,recaudo
1023461775,5151151,16/08/2020,recaudo
1023461776,8682870,15/08/2020,recaudo
1023461777,5481406,14/08/2020,recaudo
1023461778,4679369,13/08/2020,recaudo
1023461779,3774520,12/08/2020,recaudo
1023461780,1590074,11/08/2020,recaudo
1023461781,333564,10/08/2020,recaudo
1023461782,2608347,9/08/2020,recaudo
1023461783,9375324,8/08/2020,recaudo
1023461784,746638,7/08/2020,recaudo
1023461785,3457995,6/08/2020,recaudo
1023461786,5268760,5/08/2020,recaudo
1023461787,763376,4/08/2020,recaudo
1023461788,9726505,3/08/2020,recaudo
1023461789,6496614,2/08/2020,recaudo
1023461790,97371,1/08/2020,recaudo
1023461791,925370,31/07/2020,recaudo
1023461792,7313641,30/07/2020,recaudo
1023461793,5297493,29/07/2020,recaudo
1023461794,3783711,28/07/2020,recaudo
1023461795,5863326,27/07/2020,recaudo
1023461796,2424658,26/07/2020,recaudo
1023461797,9691210,25/07/2020,recaudo
1023461798,9898463,24/07/2020,recaudo
1023461799,6695310,23/07/2020,recaudo
1023461800,3415203,22/07/2020,recaudo
1023461801,1872359,21/07/2020,recaudo
1023461802,1136414,16/09/2020,recaudo
1023461803,4545020,15/09/2020,recaudo
1023461804,739055,14/09/2020,recaudo
1023461805,9719978,13/09/2020,recaudo
1023461806,6471713,12/09/2020,recaudo
1023461807,2974678,11/09/2020,recaudo
1023461808,7089786,10/09/2020,recaudo
1023461809,5769382,9/09/2020,recaudo
1023461810,8954635,8/09/2020,recaudo
1023461811,2283358,7/09/2020,recaudo
1023461812,4318238,6/09/2020,recaudo
1023461813,4938521,5/09/2020,recaudo
1023461814,9774102,4/09/2020,recaudo
1023461815,8457503,3/09/2020,recaudo
1023461816,5065849,2/09/2020,recaudo
1023461817,3870109,1/09/2020,recaudo
1023461818,9511649,31/08/2020,recaudo
1023461819,1050032,30/08/2020,recaudo
1023461820,2537983,29/08/2020,recaudo
1023461821,9650766,28/08/2020,recaudo
1023461822,574026,27/08/2020,recaudo
1023461823,6666002,26/08/2020,recaudo
1023461824,3188962,25/08/2020,recaudo
1023461825,1491863,24/08/2020,recaudo
1023461826,5015814,23/08/2020,recaudo
1023461827,3374954,22/08/2020,recaudo
1023461828,1774794,21/08/2020,recaudo
1023461829,4797481,20/08/2020,recaudo
1023461830,6592586,19/08/2020,recaudo
1023461831,5267206,18/08/2020,recaudo
1023461832,961518,17/08/2020,recaudo
1023461833,6825878,16/08/2020,recaudo
1023461834,4710525,15/08/2020,recaudo
1023461835,4687281,27/09/2020,recaudo
1023461836,5110992,26/09/2020,recaudo
1023461837,6115744,25/09/2020,recaudo
1023461838,7418042,24/09/2020,recaudo
1023461839,4593916,23/09/2020,recaudo
1023461840,1592446,22/09/2020,recaudo
1023461841,9041028,21/09/2020,recaudo
1023461842,1653253,20/09/2020,recaudo
1023461843,6797807,19/09/2020,recaudo
1023461844,9052427,18/09/2020,recaudo
1023461845,5972054,17/09/2020,recaudo
1023461846,3827574,16/09/2020,recaudo
1023461847,5291124,15/09/2020,recaudo
1023461848,6215214,14/09/2020,recaudo
1023461849,8391541,13/09/2020,recaudo
1023461850,2783642,12/09/2020,recaudo
1023461851,8814403,11/09/2020,recaudo
1023461852,5467605,10/09/2020,recaudo
1023461853,8929516,9/09/2020,recaudo
1023461854,6309123,8/09/2020,recaudo
1023461855,5103122,7/09/2020,recaudo
1023461856,6606552,6/09/2020,recaudo
1023461857,9852757,5/09/2020,recaudo
1023461858,3909467,4/09/2020,recaudo
1023461859,8820151,3/09/2020,recaudo
1023461860,8924575,2/09/2020,recaudo
1023461861,8783018,1/09/2020,recaudo
1023461862,6717935,31/08/2020,recaudo
1023461863,4981546,30/08/2020,recaudo
1023461864,6633517,29/08/2020,recaudo
1023461865,6195128,28/08/2020,recaudo
1023461866,3321360,27/08/2020,recaudo
1023461867,9301828,26/08/2020,recaudo
1023461868,3863213,25/08/2020,recaudo
1023461869,9513866,24/08/2020,recaudo
1023461870,5091646,23/08/2020,recaudo
1023461871,1074999,22/08/2020,recaudo
1023461872,1803345,21/08/2020,recaudo
1023461873,6124312,20/08/2020,recaudo
1023461874,5344011,19/08/2020,recaudo
1023461875,1425253,18/08/2020,recaudo
1023461876,3215630,17/08/2020,recaudo
1023461877,4743153,16/08/2020,recaudo
1023461878,9713232,15/08/2020,recaudo
1023461879,5898510,14/08/2020,recaudo
1023461880,2174551,13/08/2020,recaudo
1023461881,8933573,12/08/2020,recaudo
1023461882,6357488,11/08/2020,recaudo
1023461883,4768908,10/08/2020,recaudo
1023461884,6519110,9/08/2020,recaudo
1023461885,8915559,8/08/2020,recaudo
1023461886,7799759,7/08/2020,recaudo
1023461887,7289597,6/08/2020,recaudo
1023461888,2183877,5/08/2020,recaudo
1023461889,9034283,4/08/2020,recaudo
1023461890,7361302,3/08/2020,recaudo
1023461891,3766643,2/08/2020,recaudo
1023461892,4940251,1/08/2020,recaudo
1023461893,8330972,31/07/2020,recaudo
1023461894,2437154,30/07/2020,recaudo
1023461895,4739443,29/07/2020,recaudo
1023461896,9147142,28/07/2020,recaudo
1023461897,6040452,27/07/2020,recaudo
1023461898,12729,26/07/2020,recaudo
1023461899,6223934,25/07/2020,recaudo
1023461900,1035465,24/07/2020,recaudo
1023461901,3935064,23/07/2020,recaudo
1023461902,397632,22/07/2020,recaudo
1023461903,840026,21/07/2020,recaudo
1023461904,3607603,16/09/2020,recaudo
1023461905,2286168,15/09/2020,recaudo
1023461906,6351772,14/09/2020,recaudo
1023461907,4708333,13/09/2020,recaudo
1023461908,2711080,12/09/2020,recaudo
1023461909,9708883,11/09/2020,recaudo
1023461910,2272955,10/09/2020,recaudo
1023461911,6506153,9/09/2020,recaudo
1023461912,3334611,8/09/2020,recaudo
1023461913,4727051,7/09/2020,recaudo
1023461914,1015199,6/09/2020,recaudo
1023461915,4786725,5/09/2020,recaudo
1023461916,9594599,4/09/2020,recaudo
1023461917,3154071,3/09/2020,recaudo
1023461918,1831920,2/09/2020,recaudo
1023461919,1608096,1/09/2020,recaudo
1023461920,6991747,31/08/2020,recaudo
1023461921,878037,30/08/2020,recaudo
1023461922,5816012,29/08/2020,recaudo
1023461923,3364142,28/08/2020,recaudo
1023461924,3051513,27/08/2020,recaudo
1023461925,8542128,26/08/2020,recaudo
1023461926,4721047,25/08/2020,recaudo
1023461927,2761478,24/08/2020,recaudo
1023461928,9879308,23/08/2020,recaudo
1023461929,8798575,22/08/2020,recaudo
1023461930,1762295,21/08/2020,recaudo
1023461931,5722010,20/08/2020,recaudo
1023461932,5748692,19/08/2020,recaudo
1023461933,4804713,18/08/2020,recaudo
1023461934,630338,17/08/2020,recaudo
1023461935,2267067,16/08/2020,recaudo
1023461936,7939263,15/08/2020,recaudo
1023461937,2655710,27/09/2020,recaudo
1023461938,5352733,26/09/2020,recaudo
1023461939,7940521,25/09/2020,recaudo
1023461940,9489563,24/09/2020,recaudo
1023461941,9741472,23/09/2020,recaudo
1023461942,8160830,22/09/2020,recaudo
1023461943,2271693,21/09/2020,recaudo
1023461944,9091802,20/09/2020,recaudo
1023461945,8606976,19/09/2020,recaudo
1023461946,19400,18/09/2020,recaudo
1023461947,8104621,17/09/2020,recaudo
1023461948,3976816,16/09/2020,recaudo
1023461949,4083796,15/09/2020,recaudo
1023461950,1354134,14/09/2020,recaudo
1023461951,4376642,13/09/2020,recaudo
1023461952,5652933,12/09/2020,recaudo
1023461953,2802739,11/09/2020,recaudo
1023461954,9270549,10/09/2020,recaudo
1023461955,3521878,9/09/2020,recaudo
1023461956,5830934,8/09/2020,recaudo
1023461957,9220198,7/09/2020,recaudo
1023461958,5526428,6/09/2020,recaudo
1023461959,4374594,5/09/2020,recaudo
1023461960,7324165,4/09/2020,recaudo
1023461961,8241567,3/09/2020,recaudo
1023461962,9939591,2/09/2020,recaudo
1023461963,2531357,1/09/2020,recaudo
1023461964,5311244,31/08/2020,recaudo
1023461965,1680768,30/08/2020,recaudo
1023461966,4039442,29/08/2020,recaudo
1023461967,1335913,28/08/2020,recaudo
1023461968,2813599,27/08/2020,recaudo
1023461969,3543217,26/08/2020,recaudo
1023461970,6755899,25/08/2020,recaudo
1023461971,1271846,24/08/2020,recaudo
1023461972,5403681,23/08/2020,recaudo
1023461973,2630344,22/08/2020,recaudo
1023461974,9652171,21/08/2020,recaudo
1023461975,5252374,20/08/2020,recaudo
1023461976,8119169,19/08/2020,recaudo
1023461977,9843308,18/08/2020,recaudo
1023461978,6802936,17/08/2020,recaudo
1023461979,925733,16/08/2020,recaudo
1023461980,686252,15/08/2020,recaudo
1023461981,483142,14/08/2020,recaudo
1023461982,7492595,13/08/2020,recaudo
1023461983,9769141,12/08/2020,recaudo
1023461984,8853330,11/08/2020,recaudo
1023461985,8262818,10/08/2020,recaudo
1023461986,1340545,9/08/2020,recaudo
1023461987,1342789,8/08/2020,recaudo
1023461988,1362168,7/08/2020,recaudo
1023461989,5508158,6/08/2020,recaudo
1023461990,4237740,5/08/2020,recaudo
1023461991,5316081,4/08/2020,recaudo
1023461992,3809698,3/08/2020,recaudo
1023461993,6498805,2/08/2020,recaudo
1023461994,5906551,1/08/2020,recaudo
1023461995,4387428,31/07/2020,recaudo
1023461996,349585,30/07/2020,recaudo
1023461997,1695707,29/07/2020,recaudo
1023461998,4099565,28/07/2020,recaudo
1023461999,9934024,27/07/2020,recaudo
1023462000,2350592,26/07/2020,recaudo
1023462001,3862405,25/07/2020,recaudo
1023462002,433327,24/07/2020,recaudo
1023462003,3658431,23/07/2020,recaudo
1023462004,8798806,22/07/2020,recaudo
1023462005,9223064,21/07/2020,recaudo
1023462006,368244,16/09/2020,recaudo
1023462007,7609357,15/09/2020,recaudo
1023462008,276158,14/09/2020,recaudo
1023462009,2709852,13/09/2020,recaudo
1023462010,3198434,12/09/2020,recaudo
1023462011,6481673,11/09/2020,recaudo
1023462012,7546041,10/09/2020,recaudo
1023462013,4705922,9/09/2020,recaudo
1023462014,1924296,8/09/2020,recaudo
1023462015,3216303,7/09/2020,recaudo
1023462016,6426781,6/09/2020,recaudo
1023462017,7602611,5/09/2020,recaudo
1023462018,6949114,4/09/2020,recaudo
1023462019,6809432,3/09/2020,recaudo
1023462020,3348465,2/09/2020,recaudo
1023462021,9571009,1/09/2020,recaudo
1023462022,347769,31/08/2020,recaudo
1023462023,9226374,30/08/2020,recaudo
1023462024,7111750,29/08/2020,recaudo
1023462025,7713750,28/08/2020,recaudo
1023462026,5637812,27/08/2020,recaudo
1023462027,9036937,26/08/2020,recaudo
1023462028,7907189,25/08/2020,recaudo
1023462029,6198345,24/08/2020,recaudo
1023462030,5136248,23/08/2020,recaudo
1023462031,6546434,22/08/2020,recaudo
1023462032,2972325,21/08/2020,recaudo
1023462033,7298401,20/08/2020,recaudo
1023462034,1727224,19/08/2020,recaudo
1023462035,8258293,18/08/2020,recaudo
1023462036,9402240,17/08/2020,recaudo
1023462037,2756906,16/08/2020,recaudo
1023462038,722672,15/08/2020,recaudo
1023462039,2062358,27/09/2020,recaudo
1023462040,6375076,26/09/2020,recaudo
1023462041,7893896,25/09/2020,recaudo
1023462042,4830327,24/09/2020,recaudo
1023462043,7947919,23/09/2020,recaudo
1023462044,6448646,22/09/2020,recaudo
1023462045,2515012,21/09/2020,recaudo
1023462046,1800752,20/09/2020,recaudo
1023462047,227572,19/09/2020,recaudo
1023462048,5916394,18/09/2020,recaudo
1023462049,8961224,17/09/2020,recaudo
1023462050,5504617,16/09/2020,recaudo
1023462051,1746637,15/09/2020,recaudo
1023462052,646440,14/09/2020,recaudo
1023462053,1290978,13/09/2020,recaudo
1023462054,1417758,12/09/2020,recaudo
1023462055,7177608,11/09/2020,recaudo
1023462056,7997324,10/09/2020,recaudo
1023462057,8928019,9/09/2020,recaudo
1023462058,3305813,8/09/2020,recaudo
1023462059,1418303,7/09/2020,recaudo
1023462060,452912,6/09/2020,recaudo
1023462061,512847,5/09/2020,recaudo
1023462062,9586562,4/09/2020,recaudo
1023462063,4926475,3/09/2020,recaudo
1023462064,8013431,2/09/2020,recaudo
1023462065,6525997,1/09/2020,recaudo
1023462066,9285092,31/08/2020,recaudo
1023462067,4674254,30/08/2020,recaudo
1023462068,4192376,29/08/2020,recaudo
1023462069,9804115,28/08/2020,recaudo
1023462070,5324222,27/08/2020,recaudo
1023462071,62476,26/08/2020,recaudo
1023462072,5284816,25/08/2020,recaudo
1023462073,1794622,24/08/2020,recaudo
1023462074,9515169,23/08/2020,recaudo
1023462075,2976445,22/08/2020,recaudo
1023462076,9759537,21/08/2020,recaudo
1023462077,5913524,20/08/2020,recaudo
1023462078,4121179,19/08/2020,recaudo
1023462079,2814970,18/08/2020,recaudo
1023462080,2202112,17/08/2020,recaudo
1023462081,5230886,16/08/2020,recaudo
1023462082,1558865,15/08/2020,recaudo
1023462083,9041830,14/08/2020,recaudo
1023462084,5276162,13/08/2020,recaudo
1023462085,5302847,12/08/2020,recaudo
1023462086,8213298,11/08/2020,recaudo
1023462087,4900931,10/08/2020,recaudo
1023462088,699537,9/08/2020,recaudo
1023462089,3417359,8/08/2020,recaudo
1023462090,2863989,7/08/2020,recaudo
1023462091,8148999,6/08/2020,recaudo
1023462092,6704365,5/08/2020,recaudo
1023462093,8442972,4/08/2020,recaudo
1023462094,9249904,3/08/2020,recaudo
1023462095,5289417,2/08/2020,recaudo
1023462096,4153821,1/08/2020,recaudo
1023462097,5103205,31/07/2020,recaudo
1023462098,51704,30/07/2020,recaudo
1023462099,1421070,29/07/2020,recaudo
1023462100,9201172,28/07/2020,recaudo
1023462101,2763196,27/07/2020,recaudo
1023462102,5759780,26/07/2020,recaudo
1023462103,4648706,25/07/2020,recaudo
1023462104,3626597,24/07/2020,recaudo
1023462105,7083086,23/07/2020,recaudo
1023462106,1833163,22/07/2020,recaudo
1023462107,4868054,21/07/2020,recaudo
1023462108,9391116,16/09/2020,recaudo
1023462109,5585697,15/09/2020,recaudo
1023462110,4332474,14/09/2020,recaudo
1023462111,6437838,13/09/2020,recaudo
1023462112,6698382,12/09/2020,recaudo
1023462113,5920256,11/09/2020,recaudo
1023462114,6642822,10/09/2020,recaudo
1023462115,7432229,9/09/2020,recaudo
1023462116,3049544,8/09/2020,recaudo
1023462117,6944759,7/09/2020,recaudo
1023462118,2035195,6/09/2020,recaudo
1023462119,3229983,5/09/2020,recaudo
1023462120,7071920,4/09/2020,recaudo
1023462121,2015109,3/09/2020,recaudo
1023462122,1904117,2/09/2020,recaudo
1023462123,2686562,1/09/2020,recaudo
1023462124,1692120,31/08/2020,recaudo
1023462125,3964202,30/08/2020,recaudo
1023462126,8212965,29/08/2020,recaudo
1023462127,8027680,28/08/2020,recaudo
1023462128,1844321,27/08/2020,recaudo
1023462129,2325860,26/08/2020,recaudo
1023462130,9227651,25/08/2020,recaudo
1023462131,8245459,24/08/2020,recaudo
1023462132,9464291,23/08/2020,recaudo
1023462133,9549689,22/08/2020,recaudo
1023462134,9409558,21/08/2020,recaudo
1023462135,328664,20/08/2020,recaudo
1023462136,1468566,19/08/2020,recaudo
1023462137,4244059,18/08/2020,recaudo
1023462138,5550858,17/08/2020,recaudo
1023462139,4224709,16/08/2020,recaudo
1023462140,583982,15/08/2020,recaudo
1023462141,8325395,27/09/2020,recaudo
1023462142,1878737,26/09/2020,recaudo
1023462143,6240705,25/09/2020,recaudo
1023462144,880739,24/09/2020,recaudo
1023462145,2084286,23/09/2020,recaudo
1023462146,7154577,22/09/2020,recaudo
1023462147,4900607,21/09/2020,recaudo
1023462148,154526,20/09/2020,recaudo
1023462149,6965456,19/09/2020,recaudo
1023462150,2401975,18/09/2020,recaudo
1023462151,932256,17/09/2020,recaudo
1023462152,2601835,16/09/2020,recaudo
1023462153,8151759,15/09/2020,recaudo
1023462154,7610822,14/09/2020,recaudo
1023462155,1775529,13/09/2020,recaudo
1023462156,6680157,12/09/2020,recaudo
1023462157,5081295,11/09/2020,recaudo
1023462158,8007797,10/09/2020,recaudo
1023462159,9043153,9/09/2020,recaudo
1023462160,5369283,8/09/2020,recaudo
1023462161,3784048,7/09/2020,recaudo
1023462162,3532512,6/09/2020,recaudo
1023462163,1076613,5/09/2020,recaudo
1023462164,9418165,4/09/2020,recaudo
1023462165,7182565,3/09/2020,recaudo
1023462166,1440370,2/09/2020,recaudo
1023462167,790405,1/09/2020,recaudo
1023462168,7294764,31/08/2020,recaudo
1023462169,1063177,30/08/2020,recaudo
1023462170,2164039,29/08/2020,recaudo
1023462171,6633140,28/08/2020,recaudo
1023462172,1106186,27/08/2020,recaudo
1023462173,2006348,26/08/2020,recaudo
1023462174,339959,25/08/2020,recaudo
1023462175,8275565,24/08/2020,recaudo
1023462176,3156864,23/08/2020,recaudo
1023462177,1493437,22/08/2020,recaudo
1023462178,5335763,21/08/2020,recaudo
1023462179,5786837,20/08/2020,recaudo
1023462180,4821023,19/08/2020,recaudo
1023462181,3510156,18/08/2020,recaudo
1023462182,7353421,17/08/2020,recaudo
1023462183,6968424,16/08/2020,recaudo
1023462184,1332494,15/08/2020,recaudo
1023462185,771033,14/08/2020,recaudo
1023462186,1517545,13/08/2020,recaudo
1023462187,6981237,12/08/2020,recaudo
1023462188,8778223,11/08/2020,recaudo
1023462189,5608506,10/08/2020,recaudo
1023462190,5639475,9/08/2020,recaudo
1023462191,199871,8/08/2020,recaudo
1023462192,9407915,7/08/2020,recaudo
1023462193,6859244,6/08/2020,recaudo
1023462194,5915465,5/08/2020,recaudo
1023462195,531165,4/08/2020,recaudo
1023462196,2729126,3/08/2020,recaudo
1023462197,5724673,2/08/2020,recaudo
1023462198,6972016,1/08/2020,recaudo
1023462199,4872064,31/07/2020,recaudo
1023462200,5995839,30/07/2020,recaudo
1023462201,5997394,29/07/2020,recaudo
1023462202,6146164,28/07/2020,recaudo
1023462203,7895208,27/07/2020,recaudo
1023462204,6944929,26/07/2020,recaudo
1023462205,9333563,25/07/2020,recaudo
1023462206,7189158,24/07/2020,recaudo
1023462207,9436450,23/07/2020,recaudo
1023462208,8989833,22/07/2020,recaudo
1023462209,6193348,21/07/2020,recaudo
1023462210,1123767,16/09/2020,recaudo
1023462211,2997482,15/09/2020,recaudo
1023462212,136418,14/09/2020,recaudo
1023462213,6800129,13/09/2020,recaudo
1023462214,5836022,12/09/2020,recaudo
1023462215,6787223,11/09/2020,recaudo
1023462216,5864971,10/09/2020,recaudo
1023462217,3586198,9/09/2020,recaudo
1023462218,5649958,8/09/2020,recaudo
1023462219,3523744,7/09/2020,recaudo
1023462220,9415401,6/09/2020,recaudo
1023462221,5194929,5/09/2020,recaudo
1023462222,3322947,4/09/2020,recaudo
1023462223,4343215,3/09/2020,recaudo
1023462224,4348031,2/09/2020,recaudo
1023462225,8211566,1/09/2020,recaudo
1023462226,3764695,31/08/2020,recaudo
1023462227,1024563,30/08/2020,recaudo
1023462228,503091,29/08/2020,recaudo
1023462229,4529659,28/08/2020,recaudo
1023462230,6949728,27/08/2020,recaudo
1023462231,9383955,26/08/2020,recaudo
1023462232,2396193,25/08/2020,recaudo
1023462233,6019072,24/08/2020,recaudo
1023462234,7333650,23/08/2020,recaudo
1023462235,944767,22/08/2020,recaudo
1023462236,3425285,21/08/2020,recaudo
1023462237,5420971,20/08/2020,recaudo
1023462238,4465559,19/08/2020,recaudo
1023462239,6102098,18/08/2020,recaudo
1023462240,3206845,17/08/2020,recaudo
1023462241,8525492,16/08/2020,recaudo
1023462242,5981705,15/08/2020,recaudo
1023462243,4677696,27/09/2020,recaudo
1023462244,276515,26/09/2020,recaudo
